Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Timestamp, Marker Channel, Timestamp (Formatted)
84.0,-18.7312889280729,-6.062377828173339,-11.993859157897532,-91.51909181568772,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0385373,9.0, 2025-04-14 09:58:11.038
84.0,-23.37998457299545,-12.824116948060691,-10.84570987150073,-89.01335884537548,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0385945,9.0, 2025-04-14 09:58:11.038
85.0,-24.834805655758828,-9.589103486388922,0.4338283948600292,-85.9690802814439,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0399168,9.0, 2025-04-14 09:58:11.039
85.0,-9.000069243367761,-6.593443621881306,-8.242739502340555,-76.82128498982638,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0400715,9.0, 2025-04-14 09:58:11.040
86.0,-18.951943025458604,-11.982639458030462,-22.12524813786149,-91.3021776182577,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.050227,9.0, 2025-04-14 09:58:11.050
86.0,-22.86013847915456,-15.801077312789856,-19.881308164447542,-93.6358751906082,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0503702,9.0, 2025-04-14 09:58:11.050
87.0,-14.6921969759278,-12.46508655231446,-6.316691025160253,-84.95930729340762,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0682335,9.0, 2025-04-14 09:58:11.068
87.0,-12.994282396044582,-3.0068795643746853,-15.898314711637797,-75.2954058079049,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.06833,9.0, 2025-04-14 09:58:11.068
88.0,-16.977275848854333,-14.447233528830113,-24.275690612383187,-80.46768744662404,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0687103,9.0, 2025-04-14 09:58:11.068
88.0,-23.86243166727945,-13.23550594318658,-13.889988435432317,-82.42739502340555,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0687869,9.0, 2025-04-14 09:58:11.068
89.0,-19.696183116640896,-6.256852625869215,-3.294851860962808,-86.0027393810451,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0986893,9.0, 2025-04-14 09:58:11.098
89.0,-10.417491326574236,0.6470026923343539,-3.62770295701921,-75.50484020542353,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.098781,9.0, 2025-04-14 09:58:11.098
90.0,-14.052674083504826,-8.803724495694041,-22.798430129885677,-92.55130420345812,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0988357,9.0, 2025-04-14 09:58:11.098
90.0,-21.13230469962582,-13.837629836052656,-15.004478622227907,-95.6030625673011,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0988774,9.0, 2025-04-14 09:58:11.098
91.0,-24.01576756546274,-12.816637148149312,-2.976960364729166,-83.65034230891615,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.099167,9.0, 2025-04-14 09:58:11.099
91.0,-9.138445541728288,-8.205340502783656,-3.171435162425041,-76.78388599026948,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.0992205,9.0, 2025-04-14 09:58:11.099
92.0,-18.65275102900341,-13.867549035698175,-22.86574832908809,-90.6402153261006,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1000264,9.0, 2025-04-14 09:58:11.100
92.0,-22.620784881990403,-10.45676027610898,-10.681154273450376,-90.34476322960109,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1001625,9.0, 2025-04-14 09:58:11.100
93.0,-19.04918042430654,-11.571250462904572,-2.898422465659678,-89.4135281406343,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1281896,9.0, 2025-04-14 09:58:11.128
93.0,-15.399038067553192,-7.289065013639629,-10.288464778102934,-80.47890714649111,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1282833,9.0, 2025-04-14 09:58:11.128
94.0,-13.92925738496706,-15.7487187134102,-25.547256597317755,-83.6316428091377,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1296666,9.0, 2025-04-14 09:58:11.129
94.0,-23.810073067899797,-19.0099114747718,-18.64714117906988,-85.53525188658386,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1301067,9.0, 2025-04-14 09:58:11.130
95.0,-17.216629446018487,-18.68080027867109,-3.567864557728172,-72.5166601408273,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.158164,9.0, 2025-04-14 09:58:11.158
95.0,-11.827433609869331,-11.496452463790774,-10.292204678058624,-72.75227383803576,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1582272,9.0, 2025-04-14 09:58:11.158
96.0,-20.52644090680405,-14.204140031710269,-16.83702960051596,-79.64490945637226,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1585467,9.0, 2025-04-14 09:58:11.158
96.0,-21.59979219408706,-21.77743744198233,-15.086756421253083,-86.09623687993735,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.158626,9.0, 2025-04-14 09:58:11.158
97.0,-23.264047674369067,-19.013651374727488,-8.167941503226757,-90.01191213354468,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1592083,9.0, 2025-04-14 09:58:11.159
97.0,-12.575413601007313,-13.501038840040565,-6.907595218159258,-104.16743346583098,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1592708,9.0, 2025-04-14 09:58:11.159
98.0,-19.89065791433677,-16.04043090995401,-18.710719478316605,-93.5236781919375,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1601062,9.0, 2025-04-14 09:58:11.160
98.0,-22.448749484028667,-16.017991510219872,-13.063470545224844,-66.74973440915346,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.160222,9.0, 2025-04-14 09:58:11.160
99.0,-12.949403596576303,-7.206787214614451,2.243939973413944,-76.96714108809829,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1880088,9.0, 2025-04-14 09:58:11.188
99.0,-11.225309717003256,-7.9884263053536415,-6.526125422678888,-85.4454942876473,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.188147,9.0, 2025-04-14 09:58:11.188
100.0,-14.643578276503831,-12.023778357543051,-21.50068484526128,-93.29180439468472,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.188628,9.0, 2025-04-14 09:58:11.188
100.0,-21.56613309448585,-22.645094231702387,-18.299330483190715,-95.7077797660604,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1886744,9.0, 2025-04-14 09:58:11.188
0.0,-21.39596764650196,-21.32677949732169,-9.506825687363744,-88.72164664883167,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.1893344,9.0, 2025-04-14 09:58:11.189
1.0,-11.66848786175251,-10.2454559286125,-16.51539820432663,-72.68869553878903,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2184432,9.0, 2025-04-14 09:58:11.218
1.0,-14.4509734287858,-15.46261636679992,-23.082662526518103,-81.56347813364118,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.218507,9.0, 2025-04-14 09:58:11.218
2.0,-24.399107310920957,-17.766394739504904,-19.215605972334743,-88.13448235578835,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2186086,9.0, 2025-04-14 09:58:11.218
2.0,-20.259038059972227,-15.5448941658251,-6.391489024274051,-102.3087031878531,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2186863,9.0, 2025-04-14 09:58:11.218
3.0,-13.205586743541062,-16.588326253462583,-15.32237011846155,-84.17766820266843,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2199411,9.0, 2025-04-14 09:58:11.219
3.0,-18.47510578110814,-21.48759519541636,-25.917506692931056,-97.94797983951868,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.220078,9.0, 2025-04-14 09:58:11.220
4.0,-27.78371677082032,-22.493628283496943,-19.413820669986308,-102.46577898599207,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2481096,9.0, 2025-04-14 09:58:11.248
4.0,-20.715305854566395,-15.91140436148271,-12.996152346022429,-89.79499793611467,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2482069,9.0, 2025-04-14 09:58:11.248
5.0,-9.559184286743402,-4.362593298312277,-12.255652154795824,-76.30891869589686,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2486002,9.0, 2025-04-14 09:58:11.248
5.0,-15.771158113144338,-13.12891879444942,-21.2314120484516,-87.57349736243486,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2487538,9.0, 2025-04-14 09:58:11.248
6.0,-19.75789146590978,-12.437037302646786,-12.741839149035512,-91.39193521719426,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.249507,9.0, 2025-04-14 09:58:11.249
6.0,-13.070950345136223,-7.893058856483549,-0.2617929968982935,-62.579745958559215,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2495844,9.0, 2025-04-14 09:58:11.249
7.0,-5.677168132737279,-5.084393989760429,-9.862116183154283,-76.57071169279516,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2781556,9.0, 2025-04-14 09:58:11.278
7.0,-9.533004987053571,-7.178737964946777,-16.242385507561266,-85.71850698441267,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.278407,9.0, 2025-04-14 09:58:11.278
8.0,-19.06974987406284,-11.599299712572249,-12.401508253067732,-89.89971513487399,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2785835,9.0, 2025-04-14 09:58:11.278
8.0,-13.003632145933809,-4.291535199154168,-7.577037310227752,-73.47033462952822,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.278631,9.0, 2025-04-14 09:58:11.278
9.0,-1.0658714873716235,-3.4874567086808383,-15.7113197138533,-80.50508644618094,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.2795143,9.0, 2025-04-14 09:58:11.279
9.0,-9.888295482844114,-16.883778349962085,-27.4209464751184,-88.25041925441474,0.0160000007599592,0.0800000037997961,0.9920000471174716,0.0,0.0,0.0,0.0,0.0,1744621091.279565,9.0, 2025-04-14 09:58:11.279
